id,price_doc
1,5419700.0
2,5489553.5
3,5891304.5
4,10754278.0
5,11504926.0
6,7613695.0
7,5680377.5
8,5949728.0
9,6688700.5
10,5514554.5
11,4802755.0
12,4389759.0
13,5930788.0
14,5261106.5
15,5232641.0
16,7006401.5
17,5939996.5
18,5937110.0
19,6658728.5
20,5365570.5
21,6151472.5
22,5539199.5
23,6663869.0
24,4987040.5
25,4974912.0
26,6365777.0
27,5424674.5
28,4765093.0
29,9575576.0
30,5360028.0
31,6050505.5
32,11858382.0
33,5065516.5
34,4654592.0
35,3954946.5
36,5321818.0
37,5354650.0
38,4407257.5
39,4589675.5
40,4163803.25
41,6215202.0
42,7122334.0
43,5506533.0
44,9067962.0
45,9202090.0
46,5925561.0
47,5298816.5
48,4765093.0
49,5328567.0
50,4935673.5
51,5510327.5
52,5354650.0
53,6199439.0
54,5655332.0
55,4893723.0
56,5331542.5
57,6115609.0
58,4861151.5
59,12566962.0
60,7863105.5
61,12146094.0
62,6997041.5
63,6624313.5
64,5355062.0
65,5949930.5
66,7942340.0
67,7066060.0
68,6743838.5
69,9299528.0
70,5671196.0
71,4839706.5
72,7173630.5
73,6042944.5
74,4935673.5
75,7599751.0
76,5419700.0
77,9202090.0
78,4654592.0
79,7523529.5
80,20658486.0
81,4976933.0
82,6278234.0
83,4634927.0
84,9663136.0
85,7025643.5
86,5899132.5
87,5438721.0
88,3769638.5
89,6422648.0
90,10470312.0
91,5430448.5
92,8120152.5
93,5136389.5
94,8528356.0
95,5863709.0
96,14729928.0
97,4275557.0
98,5027996.0
99,5772153.5
100,8820666.0
101,5365570.5
102,9284216.0
103,5656662.5
104,5331542.5
105,4654592.0
106,5310027.0
107,6348104.5
108,6298067.5
109,6502337.5
110,11225728.0
111,5724685.0
112,7537451.0
113,6472038.5
114,6677639.0
115,4651430.5
116,5674604.5
117,7195132.0
118,6367336.0
119,4634927.0
120,8657980.0
121,6007286.0
122,4942358.0
123,5708110.0
124,5283284.0
125,11533230.0
126,7120765.5
127,7197638.5
128,5341720.5
129,12026912.0
130,7845114.0
131,4750301.0
132,4540901.5
133,6360796.5
134,5601770.0
135,6193402.0
136,4804726.0
137,6275582.5
138,7588859.5
139,6873442.0
140,5270164.0
141,4015264.75
142,4823360.5
143,5461103.0
144,6845168.5
145,4915879.0
146,6416326.0
147,10626562.0
148,14640518.0
149,5074757.5
150,6435015.5
151,4482224.0
152,5952614.5
153,5939996.5
154,6887248.5
155,3737974.75
156,6423903.5
157,6887248.5
158,7300067.0
159,8279968.5
160,4718434.0
161,10156926.0
162,4698534.0
163,9122348.0
164,5354650.0
165,6327855.0
166,4896386.0
167,5891304.5
168,5021744.0
169,6608649.0
170,6307664.0
171,24835012.0
172,4520389.0
173,5217197.5
174,5276068.5
175,5364505.5
176,4503617.0
177,5036533.5
178,9575576.0
179,12524886.0
180,4854094.0
181,8733416.0
182,9219184.0
183,5354650.0
184,5074757.5
185,6194161.0
186,15211082.0
187,4570630.5
188,6209127.0
189,5029329.5
190,5880795.0
191,14372870.0
192,5057198.5
193,4660908.0
194,5365570.5
195,6395526.5
196,5503752.0
197,6406891.0
198,7620747.0
199,5343018.5
200,17466874.0
201,6563097.0
202,5045703.0
203,4679324.5
204,10354968.0
205,5365570.5
206,5898231.5
207,12996426.0
208,4765093.0
209,8898900.0
210,5411830.5
211,5881061.5
212,5294888.5
213,6167713.0
214,7255014.5
215,5497282.5
216,5564121.5
217,7847462.5
218,7588494.0
219,3283961.25
220,8350825.0
221,9314898.0
222,5435516.0
223,11519652.0
224,4824268.5
225,5475126.0
226,6972770.5
227,5544345.0
228,3743866.0
229,3559034.0
230,4876647.0
231,5489553.5
232,5994099.0
233,5624796.5
234,6470963.5
235,5697939.5
236,6013355.0
237,6677639.0
238,5350944.5
239,6307664.0
240,4681689.0
241,5641441.5
242,6289834.0
243,4816188.0
244,6030053.0
245,4465205.0
246,12084012.0
247,5460539.0
248,4974912.0
249,7573479.5
250,4101814.0
251,4736729.0
252,11845122.0
253,7587605.0
254,5997598.0
255,5327461.5
256,5365570.5
257,5958936.5
258,5724685.0
259,6505650.0
260,4568273.0
261,5232641.0
262,5737895.5
263,14467208.0
264,4924269.0
265,10325526.0
266,5475126.0
267,4656435.5
268,5354650.0
269,5453801.0
270,4703539.0
271,7447549.5
272,4111192.5
273,5453211.5
274,5354650.0
275,6178436.0
276,5419176.0
277,5943622.0
278,5421896.0
279,9453892.0
280,9684706.0
281,12149914.0
282,4656435.5
283,4703539.0
284,5225695.0
285,6382441.5
286,4585596.0
287,7982688.0
288,5590259.5
289,4974912.0
290,5928661.5
291,5364687.0
292,4337809.5
293,4994391.0
294,9609948.0
295,4656435.5
296,5788956.0
297,6377259.0
298,20503514.0
299,6930790.5
300,5203929.0
301,4755344.5
302,5354650.0
303,6422648.0
304,4600515.5
305,6060550.0
306,5978073.5
307,7306311.0
308,7368481.5
309,10247814.0
310,5653169.0
311,4864079.5
312,14418232.0
313,6172114.0
314,4455154.5
315,5365570.5
316,5365570.5
317,8539040.0
318,5449733.0
319,8576398.0
320,6183714.0
321,4520389.0
322,6608649.0
323,5930788.0
324,5902645.0
325,5419700.0
326,11062716.0
327,6465471.5
328,7144684.0
329,20751448.0
330,4656435.5
331,6236484.0
332,7814905.0
333,5365570.5
334,5431803.0
335,7249236.5
336,6438893.0
337,5057198.5
338,6422648.0
339,4932623.0
340,6313986.0
341,6172114.0
342,5687443.0
343,5283284.0
344,3800398.25
345,5330116.0
346,4866070.5
347,6541892.5
348,5930788.0
349,6612248.5
350,6612248.5
351,9862018.0
352,10216926.0
353,4173349.0
354,5903574.5
355,7338939.0
356,6361284.5
357,8187787.5
358,5399887.5
359,7263413.5
360,4404637.5
361,4726915.0
362,4952388.5
363,11111326.0
364,5276068.5
365,10804796.0
366,7207359.0
367,7350427.0
368,7161498.5
369,5366254.5
370,4319982.0
371,5283284.0
372,6411536.0
373,9600958.0
374,5842788.5
375,4433552.5
376,4886468.5
377,4269288.5
378,11408846.0
379,12112800.0
380,5343842.0
381,4293665.0
382,6995857.0
383,5372211.0
384,5027996.0
385,5744861.0
386,4886468.5
387,6214405.0
388,8371285.5
389,5435516.0
390,5603507.5
391,5075597.0
392,5434608.5
393,5321631.5
394,9284020.0
395,9200206.0
396,5397776.5
397,7587605.0
398,4027351.0
399,4765093.0
400,8133649.5
401,7083467.0
402,4295838.5
403,4387739.0
404,3524564.75
405,5404473.5
406,4962896.5
407,7535943.0
408,6122148.0
409,5925769.5
410,9729180.0
411,4729134.5
412,7535943.0
413,8825208.0
414,5276068.5
415,6904693.5
416,4845044.5
417,3559034.0
418,5476552.0
419,5651026.5
420,9907006.0
421,4854094.0
422,2908282.0
423,7540486.0
424,5366254.5
425,10875424.0
426,5402654.0
427,3926330.5
428,15342034.0
429,5330116.0
430,6037861.0
431,8591986.0
432,6291307.5
433,4520389.0
434,4015457.75
435,11171114.0
436,13838374.0
437,5330116.0
438,9962374.0
439,8957944.0
440,9189738.0
441,4982568.0
442,21843034.0
443,4792812.0
444,5461103.0
445,5074757.5
446,5530579.5
447,6139292.5
448,5353638.5
449,5402654.0
450,4968020.5
451,7263413.5
452,5515055.5
453,4097808.5
454,5958372.5
455,23681342.0
456,8578460.0
457,5444930.5
458,5034894.5
459,5258718.0
460,5754142.5
461,11740576.0
462,6670570.0
463,5027996.0
464,5418838.0
465,5421896.0
466,5035683.0
467,12353018.0
468,4052168.0
469,4857501.5
470,5568092.0
471,7226477.0
472,5230916.5
473,4015264.75
474,5928656.0
475,6422648.0
476,5916526.5
477,5914934.0
478,5365570.5
479,5600749.0
480,4949573.5
481,11320628.0
482,5421896.0
483,5213944.0
484,4063000.75
485,5495381.5
486,4703539.0
487,5963437.5
488,9173310.0
489,5461494.5
490,10286652.0
491,6061588.5
492,11875380.0
493,4726915.0
494,4769967.5
495,5330116.0
496,7563594.0
497,4524464.5
498,12174822.0
499,16656642.0
500,5928656.0
501,5385195.0
502,4967696.5
503,12148348.0
504,6458187.5
505,5834695.0
506,6424082.0
507,6221394.5
508,5937110.0
509,5978330.0
510,11479448.0
511,14929898.0
512,5353299.5
513,10750392.0
514,8443982.0
515,5365570.5
516,8633882.0
517,7350427.0
518,5897963.0
519,4765093.0
520,4703539.0
521,4980881.5
522,6010822.0
523,5476552.0
524,4369973.5
525,6667832.0
526,5636039.5
527,6759962.5
528,4708195.0
529,4451131.5
530,5283284.0
531,4967696.5
532,4981101.5
533,6904693.5
534,6048892.0
535,4932623.0
536,10937502.0
537,5424742.5
538,4656435.5
539,5256258.5
540,4656435.5
541,6137873.0
542,7435765.0
543,4801983.0
544,5363644.0
545,7822631.5
546,7203459.5
547,6621460.0
548,5365570.5
549,4932623.0
550,5343729.0
551,5770907.0
552,5283284.0
553,5946318.5
554,4854094.0
555,6017144.0
556,6314228.0
557,3926330.5
558,6975982.0
559,4520389.0
560,10198072.0
561,7163677.5
562,9131756.0
563,6580862.0
564,6174833.0
565,6648413.5
566,5074757.5
567,6276375.0
568,8846782.0
569,4654592.0
570,8845428.0
571,5074757.5
572,5409396.0
573,8849334.0
574,4902811.5
575,5334597.5
576,4703303.0
577,5727798.0
578,4656435.5
579,5354650.0
580,5021744.0
581,4745245.5
582,5985998.0
583,6443606.5
584,4462705.0
585,5933195.0
586,3727289.0
587,4656435.5
588,4656435.5
589,6039135.5
590,5380950.0
591,6331049.5
592,3553142.75
593,9951542.0
594,5032468.5
595,4174306.5
596,6230204.0
597,8443982.0
598,7306061.5
599,11780816.0
600,5276068.5
601,4844179.0
602,3113926.5
603,4660738.0
604,6865092.0
605,5729118.5
606,9360992.0
607,18471978.0
608,7587605.0
609,5935220.5
610,5902645.0
611,4498996.0
612,4776998.5
613,23557120.0
614,5023170.5
615,6026136.5
616,7765642.0
617,5354650.0
618,9114642.0
619,5230916.5
620,5283284.0
621,4579570.0
622,7133647.0
623,4280796.0
624,8753526.0
625,13400146.0
626,4651430.5
627,14649064.0
628,5507121.5
629,4336684.5
630,5365570.5
631,6422648.0
632,19167378.0
633,4986983.5
634,5444905.5
635,5554486.0
636,4814211.5
637,5616189.0
638,3386256.75
639,4991494.0
640,5734468.5
641,3974290.25
642,9575576.0
643,4550102.5
644,8348187.0
645,5937110.0
646,8624882.0
647,4816188.0
648,5355446.5
649,4933924.5
650,12227264.0
651,8443982.0
652,12487704.0
653,5354650.0
654,4641836.5
655,6400569.0
656,4597862.0
657,5283284.0
658,9066298.0
659,18799068.0
660,4444074.5
661,4807332.5
662,4729964.5
663,4974912.0
664,28024082.0
665,5354650.0
666,9437146.0
667,4520389.0
668,3745765.75
669,5317076.0
670,5519851.0
671,6686291.0
672,5367855.5
673,5928656.0
674,5419700.0
675,5294888.5
676,5697792.5
677,6148401.0
678,5332102.5
679,4498996.0
680,4651430.5
681,5355062.0
682,5365570.5
683,6632664.5
684,6250863.5
685,6201387.5
686,8040601.5
687,10097100.0
688,4253289.0
689,5769109.0
690,5074757.5
691,5331542.5
692,5232641.0
693,7838578.5
694,4750064.5
695,14240596.0
696,8320925.5
697,4765093.0
698,6088745.5
699,9981378.0
700,8047233.5
701,4654592.0
702,5554139.0
703,3819542.5
704,5321818.0
705,4431408.0
706,7283560.5
707,6000964.0
708,6909104.5
709,5916526.5
710,3838308.75
711,7583025.0
712,8185856.0
713,4142952.75
714,5495519.5
715,6834378.5
716,5265221.0
717,8184804.0
718,10017900.0
719,10647998.0
720,5818029.0
721,4101364.75
722,11628604.0
723,4886468.5
724,6497314.5
725,5294888.5
726,5797252.0
727,19743874.0
728,4739671.0
729,4651430.5
730,5354650.0
731,4503617.0
732,9595854.0
733,7249025.5
734,5327059.5
735,5361384.0
736,4907284.0
737,7621292.5
738,6187839.0
739,5827019.0
740,5188640.0
741,10879890.0
742,5419700.0
743,4482224.0
744,5107806.0
745,4654592.0
746,8775054.0
747,7295935.0
748,8224700.5
749,4711774.0
750,9827060.0
751,4750406.5
752,5283284.0
753,6377531.0
754,6976361.0
755,5603526.0
756,6677639.0
757,9775926.0
758,6278234.0
759,4357077.5
760,7117450.0
761,6145801.0
762,9189738.0
763,5930788.0
764,4773295.5
765,7142290.0
766,5673343.5
767,4985574.0
768,6519813.5
769,5599324.5
770,6406891.0
771,5232546.0
772,8237413.5
773,6663545.0
774,7268936.0
775,2811439.0
776,7594605.0
777,6395291.0
778,4962896.5
779,4656435.5
780,6758000.0
781,4982568.0
782,8549214.0
783,7034879.0
784,23326314.0
785,4989847.5
786,6013518.0
787,15011682.0
788,3889130.0
789,5276068.5
790,6493004.0
791,5409396.0
792,5385113.5
793,6438893.0
794,5497694.5
795,5486316.5
796,5029329.5
797,6567043.5
798,5537102.0
799,4703539.0
800,4979455.0
801,6244892.0
802,6682735.5
803,9076856.0
804,5900518.5
805,9907110.0
806,6199439.0
807,6690553.5
808,4517227.5
809,6192714.0
810,11604362.0
811,15566802.0
812,10626284.0
813,6663869.0
814,4774076.0
815,7538355.0
816,9076856.0
817,4703539.0
818,4982568.0
819,4811854.5
820,5027996.0
821,5487447.5
822,4533984.0
823,5793626.0
824,6060535.0
825,9043470.0
826,4940146.0
827,5310027.0
828,6289866.0
829,6202805.0
830,5362162.5
831,15289106.0
832,10145628.0
833,4447696.0
834,10150474.0
835,13933308.0
836,4987040.5
837,4520389.0
838,5866557.0
839,11334546.0
840,5756726.5
841,10423592.0
842,8699578.0
843,6612248.5
844,5310027.0
845,12175702.0
846,5354650.0
847,4920935.0
848,7023724.0
849,4032447.25
850,5322223.0
851,5556397.5
852,4924269.0
853,5600307.5
854,5891304.5
855,5596955.0
856,4928150.5
857,6221504.5
858,5526912.5
859,3677440.0
860,4098181.25
861,5799231.0
862,8191608.0
863,4839706.5
864,5323951.0
865,7241285.0
866,3900469.75
867,6876529.0
868,5355062.0
869,5995539.5
870,14206878.0
871,5737895.5
872,12770448.0
873,8579998.0
874,9284352.0
875,5351370.5
876,7537739.5
877,7564498.0
878,42524736.0
879,5029329.5
880,5365570.5
881,6911394.5
882,4656435.5
883,7254588.0
884,4440958.0
885,5363135.0
886,5365570.5
887,5251531.5
888,5432800.5
889,5354650.0
890,5744566.0
891,6391186.5
892,5285417.0
893,7535943.0
894,9634402.0
895,7511596.5
896,4845386.0
897,9247452.0
898,5435516.0
899,4959419.5
900,6762907.5
901,5430058.5
902,4682030.5
903,6198680.0
904,5419969.5
905,5365570.5
906,7327718.0
907,6422648.0
908,5617940.0
909,9546390.0
910,5377421.0
911,15534336.0
912,4765093.0
913,5354650.0
914,7078962.0
915,8651902.0
916,5027996.0
917,6526135.5
918,5248902.5
919,8799266.0
920,7430146.5
921,6706423.0
922,4517227.5
923,5365570.5
924,9232696.0
925,5029329.5
926,4940315.0
927,11766170.0
928,4637559.5
929,6483351.0
930,7640522.0
931,6274447.5
932,6663869.0
933,5503096.5
934,5739138.5
935,4014252.5
936,5970721.0
937,4776466.0
938,24134690.0
939,9567608.0
940,6177112.5
941,5045033.5
942,10649070.0
943,5363644.0
944,5416724.5
945,6670748.5
946,4698192.5
947,5473050.0
948,5590982.0
949,13904212.0
950,4060178.75
951,11601916.0
952,10564624.0
953,14648678.0
954,5407426.5
955,16328942.0
956,30246766.0
957,4366345.5
958,5519851.0
959,4656435.5
960,6121217.0
961,5308527.5
962,9057466.0
963,6273859.5
964,6663869.0
965,6982683.0
966,7134601.0
967,5940735.5
968,5943622.0
969,7886525.0
970,7871275.0
971,24741400.0
972,8124696.5
973,4745778.5
974,5321631.5
975,7120765.5
976,5424674.5
977,5074757.5
978,6291874.0
979,6008010.5
980,4641836.5
981,18104108.0
982,5366254.5
983,5435516.0
984,7712979.5
985,7411228.5
986,4412682.5
987,9148472.0
988,7111820.0
989,7612509.5
990,6296000.5
991,4520389.0
992,7687445.5
993,5949944.0
994,4656435.5
995,8079521.5
996,10467336.0
997,6902642.0
998,31781448.0
999,18464154.0
1000,7114639.0
1001,4854094.0
1002,5390942.5
1003,6199439.0
1004,4722462.0
1005,17713452.0
1006,6904693.5
1007,5954962.5
1008,5902645.0
1009,12033690.0
1010,11106354.0
1011,3524564.75
1012,10273588.0
1013,8980912.0
1014,4962896.5
1015,9992590.0
1016,4924269.0
1017,5355062.0
1018,4981101.5
1019,6360796.5
1020,9470990.0
1021,6505650.0
1022,5390573.5
